id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,line_sim
466d2959,8,8,15,59.25925925925925
english/devereau/Z400337522,14,12,15,
c3f8a304,9,2,15,55.00000000000001
english/devereau/Z400337523,14,8,15,
89eb7175,12,4,15,43.47826086956522
english/devereau/Z400337557,8,8,11,
71ec9e7f,8,4,10,44.11764705882353
english/devereau/Z400337680,8,4,11,
948989e4,8,6,11,42.352941176470594
english/devereau/Z400337680,8,4,11,
8f5e6a0b,6,6,11,41.55844155844156
english/devereau/Z400337680,8,4,11,
d9d0582b,2,0,11,45.78313253012048
english/devereau/Z400337680,8,4,11,
5ed83b82,5,5,11,51.51515151515152
english/dibdinch/Z200338533,8,7,10,
ef455260,4,4,10,47.31182795698925
english/dibdinch/Z200338539,12,6,15,
3e287baa,12,9,15,50.54945054945055
english/dibdinch/Z200338544,8,6,10,
8df913f0,10,7,10,47.706422018348626
english/dibdinch/Z200338567,10,6,11,
5787acee,8,4,11,44.230769230769226
english/dibdinch/Z200338578,8,8,10,
51b551ec,10,8,10,43.24324324324324
english/dibdinch/Z200338589,8,6,15,
4c4598e0,13,11,15,42.201834862385326
english/dillonwe/Z200339182,12,10,13,
d24c43c6,12,10,13,45.714285714285715
english/dobsonhe/Z300339761,12,4,13,
3218d53a,4,0,13,47.5
english/doddwill/Z200340139,9,6,15,
69faa3bd,6,4,15,44.44444444444444
english/doddwill/Z200340140,13,6,13,
e738dba9,10,8,13,48.0
english/doddwill/Z300340016,5,0,10,
f806a211,7,2,10,48.88888888888889
english/doddwill/Z300340016,5,0,10,
3f98e542,9,9,10,43.37349397590361
english/doddwill/Z300340170,10,8,11,
5916ec36,10,6,11,45.714285714285715
english/doddwill/Z300340170,10,8,11,
63877e9c,7,2,11,40.0
english/doddwill/Z300340170,10,8,11,
61dbce2a,9,6,11,50.79365079365079
english/dodsleyr/Z200340227,10,10,15,
965a7dff,12,12,15,45.833333333333336
english/dodsleyr/Z200340227,10,10,15,
7d5195b1,14,14,15,48.35164835164834
english/dodsleyr/Z200340248,12,8,15,
e22b0555,13,11,15,48.10126582278481
english/dodsleyr/Z300340265,4,4,11,
7cefb74d,10,10,11,50.0
english/dolbendi/Z200340357,12,4,13,
b7c72611,13,11,13,45.97701149425287
english/domettal/Z200340435,4,4,11,
a42bf094,8,4,11,48.64864864864865
english/doughtyc/Z200556619,10,4,15,
5254a86b,10,6,15,48.19277108433735
english/dowdened/Z200341418,8,6,11,
c8f854d7,8,6,11,43.333333333333336
english/dowdened/Z300341236,10,8,11,
5bf91379,10,6,11,45.833333333333336
english/dowdened/Z300341236,10,8,11,
85df8fae,11,7,11,38.70967741935484
english/dowdened/Z300341236,10,8,11,
dfa59505,6,2,11,41.17647058823529
english/dowdened/Z300341236,10,8,11,
74a56129,7,4,11,44.827586206896555
english/downmanh/Z300341542,4,2,11,
5512d785,9,6,11,43.18181818181818
english/downmanh/Z300341542,4,2,11,
2e3c2756,10,8,11,41.463414634146346
english/downmanh/Z300341542,4,2,11,
df8cd4f8,8,3,11,43.37349397590361
english/dowsoner/Z300341649,10,6,11,
5d3f740b,9,8,11,43.67816091954023
english/dowsoner/Z300341649,10,6,11,
c370bc4f,10,8,11,62.0
english/dowsoner/Z300341649,10,6,11,
379b7d9a,11,8,11,50.0
english/dowsoner/Z300341652,10,10,15,
3b0f5867,12,8,15,41.7910447761194
english/dowsoner/Z300341665,12,12,15,
241203f7,15,14,15,46.666666666666664
english/dowsoner/Z300341738,2,0,10,
465fe330,9,4,10,42.666666666666664
english/dowsoner/Z300341744,12,8,15,
e3ddbeac,14,10,15,51.51515151515152
english/dowsoner/Z300341744,12,8,15,
91790bb7,12,4,15,45.333333333333336
english/dowsoner/Z300341744,12,8,15,
1ba328d7,7,0,15,57.14285714285714
english/drydenjo/Z300342926,10,6,11,
c7901b92,10,10,11,43.0379746835443
english/drydenjo/Z300342926,10,6,11,
1a65423d,11,6,11,51.11111111111111
english/drydenjo/Z300342926,10,6,11,
41cc2a15,8,4,11,48.19277108433735
english/drydenjo/Z300342932,11,8,11,
84b6a55d,11,10,11,38.80597014925373
english/drydenjo/Z300342932,11,8,11,
efb1d201,8,2,11,46.15384615384615
english/drydenjo/Z300343067,9,6,13,
d5a60ee6,12,12,13,48.10126582278481
english/duckstep/Z300343223,10,9,11,
8b82a453,9,6,11,45.945945945945944
english/duckstep/Z300343229,4,4,13,
689592a4,11,8,13,64.19753086419753
english/duckstep/Z300343234,10,8,11,
3d4b1e71,7,2,11,54.54545454545454
english/duckstep/Z300343235,11,8,11,
c4d2568c,9,9,11,38.23529411764706
english/dukerich/Z200343290,12,12,15,
7d307dd4,14,14,15,44.99999999999999
english/dukerich/Z200343298,7,6,13,
4473d927,10,8,13,44.18604651162791
english/dukerich/Z200343306,10,8,15,
6862948c,13,6,15,47.19101123595506
english/dukerich/Z200343308,12,6,13,
8f8a1bf6,13,10,13,48.71794871794872
english/dukerich/Z200343308,12,6,13,
7d01270b,12,8,13,51.42857142857142
english/dukerich/Z200343308,12,6,13,
898dacb0,13,12,13,48.78048780487805
english/dukerich/Z200343311,11,2,15,
72891d30,6,2,15,40.44943820224719
english/duncombe/Z300344050,14,9,15,
3b883801,9,2,15,45.45454545454546
english/duncombe/Z300344050,14,9,15,
6b0f1ef4,9,4,15,41.17647058823529
english/duncombe/Z300344066,13,10,15,
77743e22,13,4,15,47.52475247524752
english/duncombe/Z300344071,8,4,12,
a0c67e08,9,6,12,42.85714285714286
english/duncombe/Z300344081,12,8,15,
c468efb6,12,8,15,43.83561643835616
english/duncombe/Z300344084,13,8,15,
a961ca0d,14,10,15,45.945945945945944
english/duncombe/Z300344177,11,10,15,
4b7ddfcb,10,7,15,45.56962025316456
english/duncombe/Z300344177,11,10,15,
c1813a93,15,6,15,46.666666666666664
english/duncombe/Z300344192,8,6,11,
27a4f4f3,10,7,11,45.333333333333336
english/duncombe/Z300344245,11,6,15,
f3d5f279,13,11,15,40.0
english/duncombe/Z300344245,11,6,15,
d6c6588c,13,10,15,47.887323943661976
english/dyergeor/Z200344340,10,8,11,
26bfff6b,9,4,11,45.97701149425287
english/dyergeor/Z200344342,13,13,15,
052a1631,14,12,15,44.99999999999999
english/dyergeor/Z200344342,13,13,15,
6589cd49,15,11,15,46.0
english/dyergeor/Z200344342,13,13,15,
f492631b,8,5,15,42.10526315789473
english/dyergeor/Z200344342,13,13,15,
fd4ef0eb,8,8,15,53.93258426966292
english/dyergeor/Z200344342,13,13,15,
79086a5a,10,8,15,45.52845528455285
english/dyergeor/Z300344386,8,2,13,
ae06e2d0,9,7,13,46.34146341463414
english/dyerjohn/Z200344525,6,0,10,
551b6da9,5,0,10,49.43820224719101
english/egertonh/Z200344823,10,8,11,
741bcca2,8,6,11,48.5981308411215
english/egertonh/Z200344823,10,8,11,
7bab26b9,6,6,11,48.0
english/egertonh/Z200344823,10,8,11,
3837a9fa,11,7,11,46.31578947368421
english/egertonh/Z200344823,10,8,11,
28dedc09,6,4,11,50.0
english/elgeejan/Z200345203,10,4,15,
cc7a531a,15,11,15,50.0
english/elgeejan/Z200345248,11,4,15,
8702450e,12,10,15,47.42268041237113
english/elgeejan/Z300345275,14,11,15,
3f03a133,13,8,15,45.238095238095234
english/elgeejan/Z300345275,14,11,15,
f14460aa,12,9,15,55.55555555555556
english/elgeejan/Z300345275,14,11,15,
e8d6d2bf,9,4,15,53.84615384615385
english/eliotjoh/Z200345286,7,7,15,
892b5951,13,7,15,46.93877551020408
english/eliotjoh/Z200345286,7,7,15,
7ca5f476,10,2,15,44.15584415584416
english/eliotjoh/Z200345296,8,6,11,
347d5168,11,7,11,42.352941176470594
english/eliotjoh/Z200345296,8,6,11,
a153fcc8,11,7,11,48.97959183673469
english/eliotjoh/Z200345308,10,8,13,
673c494f,11,6,13,44.18604651162791
english/eliotjoh/Z200345312,13,8,15,
da99b46e,9,5,15,46.913580246913575
english/eliotjoh/Z200345336,8,6,11,
8c898b81,10,10,11,47.05882352941176
english/eliotjoh/Z200345336,8,6,11,
a0046624,11,8,11,50.0
english/eliotjoh/Z200345336,8,6,11,
610c56b6,7,6,11,44.18604651162791
english/eliotjoh/Z200345339,7,6,11,
d695cd06,7,6,11,47.22222222222222
english/eliotjoh/Z200345344,10,7,15,
6e5a1c23,11,10,15,51.92307692307692
english/eliotjoh/Z200345344,10,7,15,
b29a4464,12,12,15,44.9438202247191
english/eliotjoh/Z200345354,12,8,15,
57a7c0e7,13,10,15,45.65217391304349
english/eliotjoh/Z200345354,12,8,15,
5a74db09,14,6,15,46.666666666666664
english/eliotjoh/Z200345356,11,6,13,
cdf69e06,10,6,13,45.833333333333336
english/eliotjoh/Z200345358,5,4,11,
183b2325,11,10,11,55.00000000000001
english/eliotjoh/Z200345358,5,4,11,
0e5fdfdc,5,2,11,49.46236559139785
english/eliotjoh/Z200345358,5,4,11,
39c01af8,7,0,11,45.833333333333336
english/eliotjoh/Z200345370,3,2,11,
8af56f98,9,7,11,45.16129032258065
english/elliottc/Z200345607,8,5,11,
8e2a33b0,11,10,11,49.411764705882355
english/elliottc/Z200345643,7,7,11,
bd77d4c1,11,10,11,71.05263157894737
english/elliottc/Z200345643,7,7,11,
02e38455,10,5,11,50.79365079365079
english/elliottc/Z200345678,10,7,15,
f7625209,13,8,15,48.57142857142858
english/elliottc/Z200345701,8,8,13,
fa319e5c,13,9,13,49.411764705882355
english/elliotte/Z300345792,8,7,10,
47536b92,8,4,10,41.55844155844156
english/elliotte/Z300346225,11,4,13,
a5fc6da6,10,6,13,50.0
english/elliotte/Z300346225,11,4,13,
ea92e87f,12,9,13,46.875
english/elliotte/Z300346307,15,12,15,
4b627f56,9,9,15,40.77669902912622
english/elliotte/Z300346312,12,12,15,
1f29e15f,12,12,15,48.0
english/elliotte/Z300346312,12,12,15,
367c0daf,13,9,15,46.34146341463414
english/elliotte/Z300346312,12,12,15,
bc4ccd8b,7,7,15,50.70422535211267
english/elliotte/Z300346312,12,12,15,
8e07486d,13,6,15,44.15584415584416
english/elliotte/Z300346378,9,4,11,
655f0671,11,9,11,42.10526315789473
english/elliotte/Z300346393,8,7,10,
4a832bc8,7,6,10,44.9438202247191
english/elliotte/Z300346393,8,7,10,
c49c512e,7,4,10,42.352941176470594
english/ellisonh/Z200348877,10,8,12,
2f1b468b,9,4,12,46.913580246913575
english/ellisonh/Z200348877,10,8,12,
7af550dd,8,6,12,50.877192982456144
english/ellisonh/Z200348877,10,8,12,
011422ee,12,9,12,45.78313253012048
english/ellisonh/Z300346684,10,4,10,
a5fee607,8,2,10,43.90243902439024
english/ellisonh/Z300346759,12,10,15,
ce0d8902,11,11,15,43.67816091954023
english/ellisonh/Z300346759,12,10,15,
af47617e,7,4,15,42.50000000000001
english/ellisonh/Z300346759,12,10,15,
e48b9b39,5,2,15,43.75
english/ellisonh/Z300346759,12,10,15,
8cbe8c51,10,2,15,45.833333333333336
english/ellisonh/Z300347510,9,7,10,
64a3b63d,10,8,10,48.27586206896552
english/ellwoodt/Z200348939,7,4,11,
f9c44d56,7,4,11,47.36842105263158
english/elysedmu/Z200349595,8,6,13,
c4694aab,11,10,13,45.78313253012048
english/elysedmu/Z200349595,8,6,13,
11de0435,10,10,13,54.32098765432099
english/elysedmu/Z200349728,8,6,13,
3ac97e39,12,12,13,38.70967741935484
english/elysedmu/Z200349728,8,6,13,
111336dd,12,10,13,40.50632911392405
english/elysedmu/Z200349728,8,6,13,
a491b869,9,6,13,40.50632911392405
english/elysedmu/Z200349728,8,6,13,
e84ecf2b,9,2,13,46.51162790697675
english/elysedmu/Z200349728,8,6,13,
da09f49c,7,4,13,44.99999999999999
english/elysedmu/Z200349728,8,6,13,
68df4f50,0,0,13,39.473684210526315
english/elysedmu/Z200349741,11,8,15,
a315ccae,8,2,15,42.85714285714286
english/elysedmu/Z200349743,9,4,13,
3df91b90,9,8,13,48.35164835164834
english/elysedmu/Z200349743,9,4,13,
646c1dd8,9,5,13,44.680851063829785
english/elysedmu/Z200349758,7,6,13,
0f8fffb1,6,4,13,44.44444444444444
english/elysedmu/Z300349641,10,6,11,
d0642554,11,11,11,40.476190476190474
b0ee204d,12,10,13,41.269841269841265
59bda1da,8,0,13,44.44444444444444
english/elysedmu/Z300349647,8,7,15,
15c59d8e,15,14,15,64.76190476190476
english/elysedmu/Z300349647,8,7,15,
9fa82a46,2,0,15,46.15384615384615
english/elysedmu/Z300349647,8,7,15,
e1a4d7ae,11,8,15,48.97959183673469
english/elysedmu/Z300349650,4,4,11,
6f65ccb5,10,8,11,42.50000000000001
english/elysedmu/Z300349654,13,6,13,
0e9e5818,12,4,13,38.961038961038966
english/elysedmu/Z300349654,13,6,13,
475c2c90,8,6,13,42.69662921348315
english/elysedmu/Z300349655,4,4,11,
3405b3fe,9,6,11,50.54945054945055
english/elysedmu/Z300349655,4,4,11,
3dd8ec3c,9,8,11,39.02439024390244
english/elysedmu/Z300349655,4,4,11,
98aff796,4,2,11,45.238095238095234
english/elysedmu/Z300349655,4,4,11,
7343f41b,4,2,11,37.9746835443038
english/elysedmu/Z300349655,4,4,11,
0236e4a1,0,0,11,41.9753086419753
english/elysedmu/Z300349659,7,6,11,
d0ed0455,11,6,11,39.43661971830986
english/elysedmu/Z300349660,9,9,13,
2eb21bec,12,8,13,42.22222222222223
english/elysedmu/Z300349680,9,6,15,
c14c0c1f,11,4,15,44.11764705882353
english/emastry/Z200351344,6,4,10,
c14a7edb,10,8,10,41.30434782608695
english/emastry/Z200351344,6,4,10,
1b94765f,9,9,10,40.44943820224719
english/emblembo/Z200349762,6,6,11,
f8856fe6,10,9,11,42.69662921348315
english/embunyan/Z200349929,4,4,11,
4894f91b,6,4,11,50.90909090909091
english/embunyan/Z200349929,4,4,11,
96e024f8,10,7,11,42.10526315789473
english/embunyan/Z200349929,4,4,11,
76ffb774,7,2,11,54.54545454545454
english/embunyan/Z200349929,4,4,11,
9bda68d3,3,0,11,49.382716049382715
english/embunyan/Z200349943,10,8,13,
9f269d87,10,8,13,48.97959183673469
english/embunyan/Z200349943,10,8,13,
f0943b20,12,10,13,46.51162790697675
english/embunyan/Z200350036,10,7,15,
2e869bf9,13,8,15,48.35164835164834
english/embunyan/Z200350041,13,11,15,
30abb8ca,12,6,15,43.67816091954023
english/embunyan/Z200350044,11,5,11,
d971507d,11,7,11,43.67816091954023
english/embunyan/Z200350044,11,5,11,
5a47c022,7,6,11,46.913580246913575
english/embunyan/Z200350051,8,8,11,
c6c895db,9,4,11,50.0
english/embunyan/Z200350051,8,8,11,
26ad88b8,10,8,11,49.411764705882355
english/embunyan/Z200350051,8,8,11,
b0bee8b5,10,9,11,58.82352941176471
english/embunyan/Z200350051,8,8,11,
b35d6856,6,6,11,44.44444444444444
english/empecke/Z300350959,12,8,15,
ea700fba,15,11,15,48.837209302325576
english/empecke/Z300351132,9,8,11,
7fd80bc4,7,4,11,40.90909090909091
english/empecke/Z300351193,9,6,11,
283f1db4,9,4,11,41.23711340206185
english/empecke/Z300351305,7,2,11,
08acbbd2,11,4,11,45.333333333333336
english/ephelia/Z200364376,9,7,13,
98d4916e,12,10,13,45.97701149425287
english/ephelia/Z200364376,9,7,13,
f2508076,6,6,13,46.51162790697675
english/ephelia/Z200364376,9,7,13,
2767e2b0,9,9,13,46.666666666666664
english/ephelia/Z200364376,9,7,13,
415f0322,8,0,13,42.553191489361694
english/ephelia/Z200364378,11,7,14,
7a3d1aac,12,11,14,48.837209302325576
english/ephelia/Z200364378,11,7,14,
1801bf1f,10,8,14,50.0
english/ephelia/Z200364378,11,7,14,
c6373bdf,11,11,14,43.37349397590361
english/ephelia/Z200364378,11,7,14,
e0d4be9a,12,8,14,46.51162790697675
english/ephelia/Z200364405,13,9,15,
b2a2777e,15,14,15,47.19101123595506
english/ephelia/Z200364410,14,12,15,
394c54fb,11,8,15,42.10526315789473
english/ephelia/Z200364411,10,10,11,
43ae007f,6,4,11,38.46153846153846
english/ephelia/Z200364413,8,8,11,
79f0b6a5,7,2,11,45.45454545454546
english/ephelia/Z200364428,8,6,13,
20ab9151,11,9,13,47.72727272727273
english/ephelia/Z200364428,8,6,13,
fcf595ef,8,7,13,47.82608695652174
english/ephelia/Z200364428,8,6,13,
209990f8,2,2,13,43.67816091954023
english/ephelia/Z200364428,8,6,13,
1fbcfa0b,5,0,13,46.34146341463414
english/ephelia/Z200364429,9,7,11,
2b202501,8,6,11,46.37681159420289
english/ephelia/Z200364429,9,7,11,
14ed9e64,7,2,11,51.61290322580645
english/ephelia/Z200364430,8,4,15,
e8b679b1,12,10,15,44.73684210526315
english/ephelia/Z200364432,10,4,13,
916e4666,8,6,13,43.83561643835616
english/ephelia/Z200364455,10,4,13,
8723739a,13,11,13,41.666666666666664
english/ephelia/Z200364461,9,2,11,
05a490f0,9,8,11,61.29032258064516
english/ephelia/Z200364461,9,2,11,
3767f8a0,11,10,11,47.27272727272728
english/ephelia/Z200364461,9,2,11,
1472c2a4,7,5,11,56.60377358490566
english/ephelia/Z200364461,9,2,11,
2394c703,9,3,11,74.50980392156863
english/ephelia/Z200364464,12,12,15,
849c020a,12,2,15,47.05882352941176
english/evansann/Z200364611,4,0,11,
be7abb55,10,6,11,44.067796610169495
english/evansann/Z200364611,4,0,11,
af4ac757,0,0,11,84.7457627118644
english/fanemild/Z200372506,5,5,11,
fc67c0d6,8,2,11,39.34426229508197
english/fanemild/Z200372506,5,5,11,
65b1eda8,8,8,11,40.0
english/fanemild/Z200372526,11,8,15,
b128941b,14,14,15,46.31578947368421
english/fanemild/Z200372526,11,8,15,
25cf331c,11,8,15,43.37349397590361
english/fanemild/Z200372526,11,8,15,
354796b5,12,6,15,48.27586206896552
english/fanemild/Z200372526,11,8,15,
1547fc07,6,2,15,47.72727272727273
english/fanemild/Z200372548,13,8,15,
17b4099a,13,11,15,40.44943820224719
english/fanemild/Z200372552,11,6,13,
e54fbbbc,7,2,11,45.333333333333336
english/fanemild/Z200372610,12,6,15,
4b5bb044,11,4,15,50.0
english/fanemild/Z200372612,6,4,11,
12fadb0a,10,8,11,40.54054054054054
english/fanemild/Z200372612,6,4,11,
5ab4bb4b,11,10,11,46.875
english/fanemild/Z200372612,6,4,11,
126745e5,9,8,11,42.622950819672134
english/fanemild/Z200372614,10,6,13,
fdf5e374,11,9,13,44.15584415584416
english/fanemild/Z200372620,11,6,13,
06b2abbe,12,8,13,42.25352112676056
english/fanemild/Z200372620,11,6,13,
d60e0289,12,7,13,44.44444444444444
english/fanemild/Z200372620,11,6,13,
db2cb54a,3,0,13,44.44444444444444
english/fanemild/Z200372620,11,6,13,
58283ff2,11,8,13,43.37349397590361
english/fanemild/Z200372627,11,6,15,
eef1c80e,13,12,15,47.22222222222222
english/fanemild/Z200372627,11,6,15,
19a385a7,13,10,15,46.913580246913575
english/fanemild/Z200372640,8,0,15,
a12d8ecc,13,10,15,46.93877551020408
english/fanemild/Z200372640,8,0,15,
66b88c1f,12,6,15,44.18604651162791
english/fanshaw1/Z300372673,21,19,21,
26ccdfcf,18,8,21,44.99999999999999
english/fanshaw1/Z300372675,16,8,21,
e28d298d,20,18,21,44.44444444444444
english/fanshaw1/Z300372678,8,7,21,
f43dd86c,17,12,21,44.705882352941174
english/fanshaw1/Z300372678,8,7,21,
abb42a12,15,8,21,44.705882352941174
english/fanshaw1/Z300372690,6,4,11,
6799e4de,9,7,11,43.47826086956522
english/fanshaw1/Z300372690,6,4,11,
95838f34,7,6,11,45.714285714285715
english/fanshaw1/Z300372691,12,12,21,
a84988f9,15,13,21,48.837209302325576
english/fanshaw1/Z300372691,12,12,21,
baad5730,16,10,21,43.18181818181818
english/fanshaw1/Z400372695,13,9,21,
4782f114,20,19,21,51.61290322580645
english/fanshaw1/Z400372697,19,17,21,
2adca72a,20,14,21,46.808510638297875
english/fanshaw1/Z400372697,19,17,21,
642e4f5b,21,17,21,51.61290322580645
english/fanshaw1/Z400372697,19,17,21,
ad97e1f0,15,2,21,49.46236559139785
english/fanshaw1/Z400372697,19,17,21,
c882d9cc,11,0,21,44.89795918367348
english/fanshaw1/Z400372698,13,9,21,
39564265,20,16,21,46.15384615384615
english/fanshaw1/Z400372701,17,15,21,
00e72e84,19,17,21,51.21951219512195
english/fanshaw1/Z400372702,20,10,21,
db19c801,21,18,21,47.5
english/fanshaw1/Z400372702,20,10,21,
d18ca40b,20,10,21,46.913580246913575
english/farleyro/Z200372803,9,8,11,
8b4c5ddd,10,7,11,47.36842105263158
english/farleyro/Z200372811,4,4,11,
08f40b80,10,6,11,42.553191489361694
english/farleyro/Z200372811,4,4,11,
1028dccf,11,11,11,47.72727272727273
english/farleyro/Z200372811,4,4,11,
441bf5ef,8,6,11,47.22222222222222
english/farleyro/Z200372811,4,4,11,
64ff8e7a,11,8,11,44.15584415584416
english/farleyro/Z200372824,9,8,11,
d647394e,11,9,11,51.61290322580645
english/farleyro/Z200372829,7,7,11,
323084f9,11,10,11,53.191489361702125
english/farleyro/Z200372829,7,7,11,
e5eb54ba,10,10,11,46.464646464646464
english/farleyro/Z200372829,7,7,11,
3cea4d96,11,11,11,52.17391304347826
english/farleyro/Z200372836,10,2,11,
e50c303f,5,0,11,47.61904761904761
english/farleyro/Z200372843,12,10,15,
f0ead20c,13,10,15,50.0
english/fawkesfr/Z200372933,10,7,11,
31ffeeda,10,10,11,48.64864864864865
english/fawkesfr/Z200372933,10,7,11,
bd2d7cf0,11,8,11,41.7910447761194
english/fawkesfr/Z200372933,10,7,11,
59047fe9,6,0,11,48.38709677419355
english/fawkesfr/Z200372933,10,7,11,
db3a8f35,10,6,11,54.28571428571429
english/fawkesfr/Z200372933,10,7,11,
894f1fa2,8,6,11,52.3076923076923
english/fawkesfr/Z200372933,10,7,11,
086b868e,6,4,11,43.24324324324324
english/fawkesfr/Z300372981,7,6,11,
a8fb93b8,9,8,11,60.0
english/fawkesfr/Z300372981,7,6,11,
9360810a,10,9,11,44.44444444444444
english/fawkesfr/Z300372981,7,6,11,
58574214,8,6,11,45.65217391304349
english/fawkesfr/Z300372981,7,6,11,
610521a5,2,2,11,50.70422535211267
english/fawkesfr/Z300372981,7,6,11,
861374bc,10,8,11,48.78048780487805
english/fawkesfr/Z400373031,6,4,11,
bb19b25b,10,8,11,45.070422535211264
english/fawkesfr/Z400373035,13,6,13,
d1ad19ee,12,11,13,42.50000000000001
english/fawkesfr/Z400373060,12,12,13,
705c44ae,11,10,13,44.11764705882353
english/fawkesfr/Z400373067,10,8,13,
522a57ea,10,8,13,48.48484848484848
english/fawkesfr/Z400373075,9,8,11,
e9f2d211,11,10,11,41.93548387096774
english/fawkesfr/Z400373075,9,8,11,
bc6b928c,10,8,11,45.45454545454546
english/fawkesfr/Z400373075,9,8,11,
fc943a69,8,5,11,54.54545454545454
english/fawkesfr/Z400373075,9,8,11,
f76cc1ac,9,4,11,41.93548387096774
english/fawkesfr/Z400373075,9,8,11,
040b60ae,8,6,11,45.16129032258065
english/fawkesfr/Z400373080,10,5,14,
09db4f6f,13,12,14,48.57142857142858
english/fawkesfr/Z400373106,11,10,11,
e98c36b1,8,6,11,63.76811594202898
english/fawkesfr/Z400373106,11,10,11,
cf24093e,6,6,11,52.17391304347826
english/fawkesfr/Z400373106,11,10,11,
dc01a091,4,2,11,41.9753086419753
english/fawkesfr/Z400373106,11,10,11,
0afd8c8d,8,0,11,37.28813559322034
english/fawkesfr/Z400373106,11,10,11,
160bcd2a,7,2,11,43.47826086956522
english/fawkesfr/Z400373106,11,10,11,
1165b66b,6,4,11,60.60606060606061
english/fawkesfr/Z400373106,11,10,11,
cceeece5,10,10,11,44.776119402985074
english/fawkesfr/Z400373123,11,11,12,
e970fa18,11,9,12,41.75824175824175
